ID	name	type	URL	description
171457	Makeine: Too Many Losing Heroines!	Q63952888	https://anilist.co/anime/171457	負けヒロインが多すぎる！. 2024 anime by A-1 Pictures
171513	Risou no Himo Seikatsu		https://anilist.co/anime/171513	理想のヒモ生活. anime
171545	A Terrified Teacher at Ghoul School!	Q63952888	https://anilist.co/anime/171545	妖怪学校の先生はじめました！. 2024 anime by Satelight. Directed by Katsumi Ono
171601	Sakigake!! Reiwa no Otokojuku	Q113671041	https://anilist.co/anime/171601	魁!!令和の男塾. 2023 anime by DLE. Directed by Ryou Ono
171608	Kuramerukagari	Q20650540	https://anilist.co/anime/171608	クラメルカガリ. 2024 anime by Team OneOne
171627	Chainsaw Man – The Movie: Reze Arc	Q20650540	https://anilist.co/anime/171627	チェンソーマン レゼ篇. 2025 anime by MAPPA. Directed by Tatsuya Yoshihara
171630	THE ONE PIECE		https://anilist.co/anime/171630	THE ONE PIECE. anime by Wit Studio. Directed by Masashi Koizuka
171637	Rurouni Kenshin -Kyoto Disturbance-	Q100269041	https://anilist.co/anime/171637	るろうに剣心 －明治剣客浪漫譚－京都動乱. 2024 anime by LIDENFILMS. Directed by Yuki Komada
171642	MF GHOST Season 2	Q100269041	https://anilist.co/anime/171642	MFゴースト 2nd Season. 2024 anime by Felix Film. Directed by Toshihito Naka
171659	Rainbow Bubblegem	Q117467246	https://anilist.co/anime/171659	레인보우 버블젬. 2023 anime by Campfire Aniworks. Directed by Na-Ra Yu
171689	Hyakushou Kizoku 2	Q100269041	https://anilist.co/anime/171689	百姓貴族 第2期. 2024 anime by Pie in the sky. Directed by Yuutarou Sawada
171728	Untarou's Journey	Q113671041	https://anilist.co/anime/171728	うんたろう たびものがたり. 2023 anime by Joker Films. Directed by Tomohiro Kawamura
171745	Akubi no Mukou ni Tobidasou	Q64100970	https://anilist.co/anime/171745	あくびのむこうにとびだそう. 1970 anime
171746	Na mo Nai Mizuumi	Q64100970	https://anilist.co/anime/171746	名もない湖. 1978 anime
171748	SHY Season 2	Q100269041	https://anilist.co/anime/171748	SHY 東京奪還編 . 2024 anime by 8-bit. Directed by Masaomi Andou
171760	Sore Ike! Anpanman: Kokin-chan to Aoi Namida	Q20650540	https://anilist.co/anime/171760	それいけ!アンパンマン コキンちゃんとあおいなみだ. 2006 anime
171762	Sore Ike! Anpanman: Kokin-chan to Namida no Christmas	Q20650540	https://anilist.co/anime/171762	それいけ!アンパンマン コキンちゃんとなみだのクリスマス. 2007 anime. Directed by Akinori Nagaoka
171770	Red	Q20650540	https://anilist.co/anime/171770	赤. 2021 anime. Directed by Le Shi
171771	Round Trip	Q20650540	https://anilist.co/anime/171771	おうふくにくふうお. 2021 anime. Directed by Yuka Abe
171772	Brother	Q20650540	https://anilist.co/anime/171772	Broter. 2021 anime. Directed by Makiko Itou
171773	MUNCH MUNCH	Q20650540	https://anilist.co/anime/171773	MUNCH MUNCH. 2021 anime. Directed by Moe Kishimto
171825	Shiawase ni Nante Naranaide	Q64100970	https://anilist.co/anime/171825	しあわせになんてならないで. 2023 anime. Directed by Odayaka
171928	Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing	Q20650540	https://anilist.co/anime/171928	それいけ!アンパンマン つきことしらたま〜ときめきダンシング〜. 2004 anime
171929	Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi-hime	Q20650540	https://anilist.co/anime/171929	それいけ! アンパンマン 怪傑ナガネギマンとドレミ姫. 2003 anime. Directed by Toshiya Shinohara
171952	Kage no Jitsuryokusha ni Naritakute!: Zankyou-hen	Q20650540	https://anilist.co/anime/171952	劇場版 陰の実力者になりたくて！ 残響編. anime by Nexus. Directed by Kazuya Nakanishi
172016	Oshiri Tantei: Saraba Itoshiki Oshiri yo	Q20650540	https://anilist.co/anime/172016	映画おしりたんてい さらば愛しき相棒よ. 2024 anime by Toei Animation. Directed by Kenji Setou
172019	Dr. STONE SCIENCE FUTURE	Q100269041	https://anilist.co/anime/172019	Dr.STONE SCIENCE FUTURE. 2025 anime by TMS Entertainment. Directed by Shuuhei Matsushita
172179	My Last Day	Q64100970	https://anilist.co/anime/172179	私の最後の日. 2022 anime. Directed by Shouhei Koga
172187	Shadowverse Flame: Arc-hen	Q100269041	https://anilist.co/anime/172187	シャドウバースF アーク編. 2024 anime by ZEXCS. Directed by Keiichirou Kawaguchi
172190	You are Ms. Servant	Q63952888	https://anilist.co/anime/172190	君は冥土様。. 2024 anime by Felix Film. Directed by Ayumu Watanabe
172192	Kikansha no Mahou wa Tokubetsu desu 2nd Season	Q100269041	https://anilist.co/anime/172192	帰還者の魔法は特別です 第2期. anime by Arvo Animation
172199	KamiErabi GOD.app Season 2	Q100269041	https://anilist.co/anime/172199	カミエラビ GOD.app シーズン2. 2024 anime by UNEND. Directed by Hiroyuki Seshita
172218	Yumemiru Otome	Q220898	https://anilist.co/anime/172218	夢見ル乙女. 2024 anime by An♥Tekinus. Directed by Ken Raika
172242	NIJIYON ANIMATION 2	Q100269041	https://anilist.co/anime/172242	にじよん あにめーしょん2. 2024 anime by Sunrise. Directed by Yuuya Horiuchi
172250	JUVENILE	Q64100970	https://anilist.co/anime/172250	JUVENILE. 2023 anime
172251	tohiko	Q64100970	https://anilist.co/anime/172251	逃避行. 2023 anime. Directed by tentoten
172252	KETATAMA	Q64100970	https://anilist.co/anime/172252	ケタタマ. 2023 anime. Directed by Mayu Ikeda
172258	The 100 Girlfriends Who Really, Really, Really, Really, REALLY Love You Season 2	Q100269041	https://anilist.co/anime/172258	君のことが大大大大大好きな100人の彼女 第2期. 2025 anime by Bibury Animation Studios. Directed by Hikaru Satou
172324	Little Missing Stars	Q64100970	https://anilist.co/anime/172324	Little Missing Stars. 2023 anime. Directed by Rella
172345	Toon Bangers feat.DEMONDICE	Q64100970	https://anilist.co/anime/172345	Toon Bangers feat.DEMONDICE. 2023 anime
172355	Ron Kamonohashi’s Forbidden Deductions Season 2	Q100269041	https://anilist.co/anime/172355	鴨乃橋ロンの禁断推理 2nd Season. 2024 anime by diomedéa. Directed by Shouta Ibata
172393	Uta no☆Prince-sama♪ TABOO NIGHT XXXX	Q20650540	https://anilist.co/anime/172393	うたの☆プリンスさまっ♪ TABOO NIGHT XXXX. 2025 anime by A-1 Pictures. Directed by Akiko Seki
172395	Shinkalion: Change the World	Q63952888	https://anilist.co/anime/172395	シンカリオン チェンジ ザ ワールド. 2024 anime by Production I.G, Signal.MD and Shogakukan Music & Digital Entertainment. Directed by Kenichirou Komaya
172398	Ruins Seeker	Q220898	https://anilist.co/anime/172398	ルインズシーカー. 2024 anime by Majin petit
172399	Ojisan de Umeru Ana The Animation	Q113687694	https://anilist.co/anime/172399	おじさんで埋める穴 The Animation. 2024 anime
172416	A Nobody's Way Up to an Exploration Hero	Q63952888	https://anilist.co/anime/172416	モブから始まる探索英雄譚. 2024 anime by Gekkou
172420	Uma Musume: Pretty Derby - Shin Jidai no Tobira	Q20650540	https://anilist.co/anime/172420	ウマ娘 プリティーダービー 新時代の扉. 2024 anime by CygamesPictures. Directed by Ken Yamamoto
172423	Koshaberi Biyori 	Q64100970	https://anilist.co/anime/172423	小喋日和. 2023 anime
172439	Welcome to Japan, Ms. Elf!	Q63952888	https://anilist.co/anime/172439	日本へようこそエルフさん。. 2025 anime by Zero-G. Directed by Tooru Kitahata
172453	From Bureaucrat to Villainess: Dad's Been Reincarnated!	Q63952888	https://anilist.co/anime/172453	悪役令嬢転生おじさん. 2025 anime by Ajiado. Directed by Tetsuya Takeuchi
172463	Jujutsu Kaisen: Shimetsu Kaiyuu	Q100269041	https://anilist.co/anime/172463	呪術廻戦 死滅回游. anime by MAPPA
172594	sunbeams	Q64100970	https://anilist.co/anime/172594	sunbeams. 2023 anime. Directed by Oomoji no R
172818	Coping Mechanism	Q20650540	https://anilist.co/anime/172818	息抜きのすすめ. 2021 anime. Directed by Akari Higo
172819	Amane Diary	Q20650540	https://anilist.co/anime/172819	あまねにっき. 2021 anime. Directed by Amane Oda
172842	Totonoe! Sakuma-kun by &sauna	Q63952888	https://anilist.co/anime/172842	ととのえ！サクマくん by &sauna. 2023 anime by Kachidoki Studio. Directed by Hiroshi Namiki
172844	Guardy Girls	Q20650540	https://anilist.co/anime/172844	ガディガルズ. 2022 anime by Kachidoki Studio. Directed by D-KEY
172852	Shinobanai! Crypto Ninja Sakuya Ni no Maki	Q100269041	https://anilist.co/anime/172852	忍ばない！クリプトニンジャ咲耶 弐ノ巻 . 2024 anime by Fanworks. Directed by Akifumi Nonaka
172896	JOBRAVER Animation	Q1047299	https://anilist.co/anime/172896	トミカヒーローズ ジョブレイバー 特装合体ロボ. 2022 anime by Infinity Vision
172964	Mahjong Soul KAN!!	Q113671041	https://anilist.co/anime/172964	じゃんたま カン！！. 2024 anime by Alke. Directed by Kazuomi Koga
172965	Sore Ike! Anpanman: Baikinman to Ehon no Lulun	Q20650540	https://anilist.co/anime/172965	それいけ！アンパンマン　ばいきんまんとえほんのルルン. 2024 anime by TMS Entertainment. Directed by Jun Kawagoe
172966	Chou Futsuu ken Chiba Densetsu	Q63952888	https://anilist.co/anime/172966	超普通県チバ伝説. 2024 anime by Super Normal Studio. Directed by Masaya  Murai
172967	VSPO! × Vanguard Animation PV	Q1107	https://anilist.co/anime/172967	ぶいすぽっ！×ヴァンガード アニメーションPV. 2024 anime by Andraft
172973	Shimajirou to Kirakira Oukoku no Ouji-sama	Q20650540	https://anilist.co/anime/172973	しまじろうとキラキラおうこくのおうじさま. 2022 anime by The Answer Studio
172976	Shimajirou Miracle-jima no Nanairo Carnation	Q20650540	https://anilist.co/anime/172976	映画しまじろうミラクルじまの　なないろカーネーション. 2024 anime by Shanghai Animation Film Studio and Shirogumi. Directed by Tomohiro Kawamura
173172	Dorohedoro (Zoku-hen)	Q1047299	https://anilist.co/anime/173172	ドロヘドロ (続編). 2025 anime by MAPPA
173174	BanG Dream! It's MyGO!!!!!: Haru no Hidamari, Mayoi Neko	Q20650540	https://anilist.co/anime/173174	BanG Dream! It's MyGO!!!!! 春の陽だまり、迷い猫. 2024 anime by SANZIGEN. Directed by Koudai Kakimoto
173216	Sai-Kyo-Oh! Zukan: The Ultimate Battles	Q100269041	https://anilist.co/anime/173216	最強王図鑑 ～The Ultimate Battles～. 2024 anime by OLM
173240	The Perfect Prince Loves Me, the Side Character?!	Q113671041	https://anilist.co/anime/173240	当て馬キャラのくせして、スパダリ王子に寵愛されています。. 2024 anime by Studio Houkiboshi. Directed by Akikonchi
173244	ELEMON	Q113671041	https://anilist.co/anime/173244	ELEMON. 2023 anime by Toei Animation. Directed by Poeyama
173249	Kumarba	Q100269041	https://anilist.co/anime/173249	クマーバ. 2024 anime by Creative House Pocket. Directed by Shouichirou Hiwatari
173250	Ageo to Tim	Q63952888	https://anilist.co/anime/173250	あげおとティム. 2024 anime by Shogakukan Music & Digital Entertainment. Directed by Takuya Minezawa
173254	POP JUNKIE	Q20650540	https://anilist.co/anime/173254	エンタメストラック. 2021 anime. Directed by Iyo Matsumoto
173255	blink	Q20650540	https://anilist.co/anime/173255	blink. 2021 anime. Directed by Yuchen Liu
173263	Touhai: Ura Rate Mahjong Touhai Roku	Q63952888	https://anilist.co/anime/173263	凍牌～裏レート麻雀闘牌録～. 2024 anime by East Fish Studio. Directed by Jun Hatori
173264	Michi	Q64100970	https://anilist.co/anime/173264	道. 1979 anime
173265	Sora to Umi no Komoriuta	Q64100970	https://anilist.co/anime/173265	空と海の子守歌. 1977 anime
173287	Intergalactic Bound	Q64100970	https://anilist.co/anime/173287	Intergalactic Bound. 2024 anime. Directed by Masaaki Tanaka
173295	SHOSHIMIN: How to Become Ordinary	Q100269041	https://anilist.co/anime/173295	小市民シリーズ. 2024 anime by Lapin Track. Directed by Mamoru Kanbe
173311	Karabi Yau no Sukima	Q20650540	https://anilist.co/anime/173311	カラビ・ヤゥの隙間. anime. Directed by Saku Sakamoto
173313	Atashin'chi NEXT	Q113671041	https://anilist.co/anime/173313	あたしンちNEXT. 2024 anime by Shin-Ei Animation
173333	Mashin Souzouden Wataru	Q63952888	https://anilist.co/anime/173333	魔神創造伝ワタル. 2025 anime by Bandai Namco Pictures. Directed by Yumi Kamakura
173334	Wanpaku! Touken Ranbu		https://anilist.co/anime/173334	わんぱく！刀剣乱舞. anime
173335	Kamitsubaki-shi Kensetsuchuu.	Q63952888	https://anilist.co/anime/173335	神椿市建設中。. 2025 anime by Shogakukan Music & Digital Entertainment. Directed by Koudai Kakimoto
173346	Kakenukete Good-bye	Q64100970	https://anilist.co/anime/173346	駆け抜けてＧｏｏｄ-ｂｙｅ. 1997 anime
173347	Mahou no Crayon	Q64100970	https://anilist.co/anime/173347	魔法のクレヨン. 1992 anime
173348	Aozora to Tap Dance	Q64100970	https://anilist.co/anime/173348	青空とタップダンス. 1988 anime
173388	Plus-Sized Elf	Q63952888	https://anilist.co/anime/173388	エルフさんは痩せられない。. 2024 anime by Elias. Directed by Toshikatsu Tokoro
173441	Shou-chan Sora wo Tobu	Q20650540	https://anilist.co/anime/173441	翔ちゃん空をとぶ. 1992 anime. Directed by Takuo Suzuki
173489	Yoasobi Gurashi!	Q113671041	https://anilist.co/anime/173489	よあそびぐらしっ！. 2024 anime by Studio Houkiboshi. Directed by Tatsuya Sasaki
173523	Egao no Taenai Shokuba desu.	Q63952888	https://anilist.co/anime/173523	笑顔のたえない職場です。. 2025 anime by Voil
173533	MONOGATARI Series: OFF & MONSTER Season	Q113671041	https://anilist.co/anime/173533	〈物語〉シリーズ オフ&モンスターシーズン. 2024 anime by Shaft. Directed by Midori Yoshizawa
173534	Odekake Kozame × Chiba-ken Kuro Ajillo	Q1047299	https://anilist.co/anime/173534	おでかけ子ザメ × 千葉県 黒アヒージョ. 2024 anime by ENGI. Directed by Marina Maki
173549	non-reflection	Q64100970	https://anilist.co/anime/173549	non-reflection. 2024 anime
173584	The Strongest Magician in the Demon Lord's Army was a Human	Q63952888	https://anilist.co/anime/173584	魔王軍最強の魔術師は人間だった. 2024 anime by studio A-CAT. Directed by Norihiko Nagahama
173639	Ensemble Stars!!: Tsuioku Selection - Checkmate	Q113671041	https://anilist.co/anime/173639	あんさんぶるスターズ！！追憶セレクション「チェックメイト」. 2024 anime by Dandelion Animation Studio. Directed by Osamu Yamasaki
173640	Aru Hi no Gogo	Q1047299	https://anilist.co/anime/173640	ある日の午後. 2024 anime by Yostar Pictures
173647	Sakuretsu! Amabie-hime. Season3	Q100269041	https://anilist.co/anime/173647	炸裂！あまびえ姫。Season3. 2024 anime
173692	Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.	Q63952888	https://anilist.co/anime/173692	父は英雄、母は精霊、娘の私は転生者。. anime
173693	Loner Life in Another World	Q113671041	https://anilist.co/anime/173693	ひとりぼっちの異世界攻略. 2024 anime by Hayabusa Film and Passione. Directed by Akio Kazumi
173694	Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells	Q63952888	https://anilist.co/anime/173694	ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで. 2024 anime by Seven Arcs. Directed by Michio Fukuda
173780	The Rising of the Shield Hero Season 4	Q100269041	https://anilist.co/anime/173780	盾の勇者の成り上がり Season 4. anime by Kinema Citrus. Directed by Hitoshi Haga
173807	Chocolat Cadabra	Q64100970	https://anilist.co/anime/173807	ショコラカタブラ. 2024 anime by Trigger. Directed by You Yoshinari
173824	Majime ni Fumajime Kaiketsu Zorori: Zekkouchou!	Q100269041	https://anilist.co/anime/173824	まじめにふまじめ かいけつゾロリ ゼッコーチョー！. 2006 anime by Ajiado and Sunrise. Directed by Mitsuko Kase
173884	PUI PUI Molcar the Movie MOLMAX	Q20650540	https://anilist.co/anime/173884	PUI PUI モルカー ザ・ムービー MOLMAX. 2024 anime. Directed by Mankyuu
173935	Suu-funkan no Yell wo	Q20650540	https://anilist.co/anime/173935	数分間のエールを. 2024 anime by 100studio and Hurray!. Directed by Popurika
173956	Rhapsody	Q113671041	https://anilist.co/anime/173956	ラプソディ. 2023 anime by NAZ. Directed by Takayuki Kuriyama
174043	The Healer Who Was Banished From His Party, Is, in Fact, the Strongest	Q63952888	https://anilist.co/anime/174043	パーティーから追放されたその治癒師、実は最強につき. 2024 anime by Studio elle
174044	MAYONAKA PUNCH	Q63952888	https://anilist.co/anime/174044	真夜中ぱんチ. 2024 anime by P.A. Works
